Kanye West,2010,higher 0.2867172319536419,toast 0.2453350196288013,america 0.2030913726338297,i’m 0.163137315822512,i’ma 0.1472010117772808,century 0.14335861597682095,monster 0.1314120646454192,lights 0.11946551331401746,it’s 0.11946551331401746,bubblin 0.11946551331401746
Kanye West,2011,sweet 0.28419104914073423,i’m 0.2641584932097283,motion 0.2526142659028749,what’s 0.1873336157717994,jungle 0.16840951060191658,driftin’ 0.16840951060191658,don’t 0.14735832177667701,i’ll 0.12969250322663034,throne 0.12969250322663034,murder 0.12630713295143745
Kanye West,2012,shake 0.34650276890373244,swerve 0.23719331560560264,that’s 0.20790166134223947,weeping 0.20790166134223947,gnashing 0.20790166134223947,moaning 0.20790166134223947,believe 0.20790166134223947,clique 0.1963515690454484,thang 0.138601107561493,kiss 0.138601107561493
Kanye West,2013,gwaan 0.6097146546108592,bound 0.3353430600359726,dem 0.3130283221646935,aaaaaaaaaaaaahhhhhhhhhhhh 0.21340012911380074,chop 0.12521132886587744,reputation 0.12194293092217184,honey 0.09145719819162888,possessed 0.09145719819162888,shit's 0.09145719819162888,mi 0.09145719819162888
Kanye West,2016,bam 0.8643471605854317,fadin 0.12710987655668113,deep 0.11439888890101302,dilla 0.08897691358967678,equinox 0.07626592593400867,x6 0.07626592593400867,beam 0.07626592593400867,corny 0.07626592593400867,yeezy 0.07271433386962768,rah 0.06355493827834056
Kendrick Lamar,2009,word 0.16878116461548645,cloud 0.10288916028599637,mirror 0.10288916028599637,south 0.10068299569824854,shoulder 0.10068299569824854,world's 0.10068299569824854,school 0.09873065212810408,tryna 0.09873065212810408,faith 0.0823113282287971,gucci 0.0823113282287971
Kendrick Lamar,2010,h.o.c 0.44975799094742663,wire 0.19676912103949917,blase-blah 0.168659246605285,dom 0.168659246605285,celebrate 0.11243949773685666,shot 0.10874383835886221,o.d 0.0843296233026425,far 0.0843296233026425,barbed 0.0843296233026425,wayne 0.0843296233026425
Kendrick Lamar,2011,hol’ 0.6906763087241019,whoa 0.3280712466439484,r-i-p 0.24173670805343567,hiiipower 0.1799816519166117,yup 0.12086835402671783,makeup 0.10360144630861529,poppin’ 0.08633453859051274,throw 0.08633453859051274,amen 0.08469724796075843,aaliyah 0.08469724796075843
Kendrick Lamar,2012,women 0.33160452976640925,drank 0.22472474301190834,coltrane 0.20943443985246898,pool 0.20332238653458373,weather 0.19262120829592144,swimming 0.15707582988935173,beeitch 0.139622959901646,liquor 0.12828214323182552,weed 0.12828214323182552,faded 0.12217008991394025
Kendrick Lamar,2015,lucy 0.4155566514547782,fan 0.3291133009379105,funk 0.3116674885910836,kunta 0.16986492951634088,lookin 0.1558337442955418,depression 0.12739869713725568,resentment 0.12120402334097699,starin 0.12120402334097699,boo 0.10388916286369455,askin 0.10388916286369455
Kendrick Lamar,2016,’em 0.31087765051582533,levitate 0.31087765051582533,i’m 0.3069812373764675,don’t 0.26239394576405617,bam 0.2543544413311298,hooray 0.2543544413311298,pimp 0.22609283673878203,won’t 0.17328523518845415,youth 0.15595671166960873,pimp-pimp 0.11304641836939101
Lil Wayne,1999,what 0.4477833844900946,wobblety 0.3752832231670828,wha 0.24637629760674276,kisha 0.22075483715710756,watcha 0.19867935344139678,like-a 0.17660386972568604,tha 0.15928422012964255,cmr 0.14431797628499746,nobody 0.12929627158225934,hot 0.10550325330574378
Lil Wayne,2000,jiggy 0.8119075401701132,wheezy 0.23732236387356168,biznite 0.18847853611091916,wha 0.1402359422889228,pa 0.12649061843455922,whee 0.10148844252126415,jump 0.09464885812674097,breakin 0.07551166123249689,whaaat!! 0.07249174465804584,nope 0.0647242810564259
Lil Wayne,2002,young'n 0.3858801601776441,degreez 0.29412054662064835,dro 0.1425486624519259,– 0.1425486624519259,bloodline 0.1317670043841582,petey 0.1317670043841582,s-q 0.1317670043841582,wee 0.11125153241826737,mami 0.10718893338267892,player 0.09942203018085508
Lil Wayne,2004,leg 0.17404442411583387,dj 0.1519949896295365,err 0.1455100901766915,bruisa 0.1455100901766915,rim 0.1455100901766915,carter 0.13748934212331546,cus 0.10913256763251863,thrown 0.10913256763251863,ooowee 0.10913256763251863,li 0.10913256763251863
Lil Wayne,2005,fi-ya 0.4805586328339844,fi- 0.17162808315499445,shooter 0.15317883935362378,hollering 0.13730246652399555,fireman 0.12532814128932854,pavement 0.10297684989299666,thooouugh 0.10297684989299666,blum 0.10297684989299666,gooonnee...i 0.10297684989299666,ii 0.10215879839099784
Lil Wayne,2006,ki 0.25836768511975183,gangster 0.13566414024442086,vrooom 0.1337634053653843,cannon 0.13057554261413484,homey 0.12440698542028233,chromed 0.11704297969471125,dit 0.11704297969471125,yamaha 0.11704297969471125,stunting 0.1085313121955367,steerin 0.10032255402403822
Lil Wayne,2007,di-diamonds 0.30023743675042863,status 0.28822793928041146,im 0.19255718297539579,fantasy 0.19215195952027433,knew 0.1561234671102229,didnt 0.14988619897919947,dogg 0.14067943121397639,dem 0.12544720721392277,dat 0.12544720721392277,dey 0.12509798306086312
Lil Wayne,2008,wee 0.4934694190143256,ooh 0.3883278727650153,they've 0.1326279438390318,boom 0.1295034019866445,im 0.11125183207607607,gudda 0.1078688535458376,flying 0.10674054868406709,lollipop 0.10420767015923926,wrapper 0.09564025708521183,ryda 0.09564025708521183
Lil Wayne,2009,ceilings 0.5953100333296484,i’m 0.18635329812053944,da 0.15284325142163413,po-po-pokerface 0.13794875066379042,goooooood 0.13794875066379042,po-po-po-pokerface 0.13794875066379042,badd 0.09838220098025872,sumthin 0.09838220098025872,im 0.09367770349190684,muthafucking 0.08211172873512392
Lil Wayne,2010,i’m 0.43783415745539617,ye 0.3270002385680696,salute 0.2801787169641654,it’s 0.2199394869273062,u.s.a 0.16500065565446415,paradice 0.16500065565446415,prom 0.1414291334181121,heartless 0.11785761118176012,landslide 0.10522921177784827,im 0.09781968812141956
Lil Wayne,2011,i’m 0.49561162955720095,novacane 0.1621988840641365,carter 0.14861403451797026,tunechi 0.1411233606009512,don’t 0.10192242710068697,president 0.09615867397534704,tunechi's 0.092685076608078,iv 0.092685076608078,up 0.08741697634122458,belly 0.08620198433765991
Lil Wayne,2012,i’m 0.7614504618842685,trukfit 0.1765859579684619,that’s 0.15059016462396949,tunechi 0.13651621320093477,it’s 0.13479522440213568,gettin’ 0.1186666638823198,d4 0.1186666638823198,bass! 0.09493333110585583,bands 0.08829297898423095,stupid 0.08463061477215418
Lil Wayne,2013,romance 0.6019593201376678,i’m 0.2644486380460076,tunechi 0.2086455658804879,d5 0.14681934637504096,pussy-ass 0.1310877077676208,dedication 0.11316825749565507,eh 0.10923975647301734,limp 0.1047085267054249,arguin 0.08809160782502456,compass 0.08739180517841387
Lil Wayne,2015,finessin 0.31326728392902053,ceilings 0.2039485076098862,tunechi 0.19874348300489444,hollywood 0.17201332514813067,plug 0.14358083846746775,he's 0.14297341998120275,i’m 0.13592007279043866,screaming 0.12625383804421528,laughing 0.12411986633418985,muddy 0.10683017065279753
Lil Wayne,2017,grindin 0.5468230721628227,skrrt 0.33610390491431497,cumin 0.2778615703128677,suckin 0.22406926994287665,hoppita 0.1867243916190639,bj's 0.14937951329525112,gotti 0.13316798112188513,tunechi 0.12635942227788177,weekday 0.11203463497143833,c5 0.11203463497143833
LL Cool J,1985,lie 0.46842105580673504,liar 0.374736844645388,yvette 0.187368422322694,creator 0.15952337995562565,cut-creator 0.13673432567625055,keepin 0.13673432567625055,radio 0.12237589267311816,rush 0.11633281793345832,dj's 0.09115621711750037,he'll 0.08926273156682525
LL Cool J,1987,creator 0.603496194500966,aaaahhhhhhhh 0.413488453912915,l.l 0.34043053522025807,kanday 0.2067442269564575,whoooo 0.17228685579704792,go 0.15508175387190884,cut 0.1284397912602799,bristol 0.12060079905793356,good 0.08828937400401894,c 0.07701769022283993
LL Cool J,1989,motherland 0.6166161675302659,cali 0.38413178865705844,shot 0.19494265536273697,jealous 0.1658632608722422,ole 0.14267752150119312,rougher 0.1353547684822535,guy 0.1314729536167296,aww 0.12896662325002442,knowhati'msayin 0.12031534976200312,jealousy 0.10975193961630242
LL Cool J,1990,cereal 0.3142583650913883,illegal 0.19998259596724716,goodbar 0.1714136536862118,eat 0.15168973921086415,marley 0.14593966831547392,youknowmsayin 0.14284471140517652,shook 0.1250911442704062,milky 0.1181529522819009,marl 0.11427576912414122,funky 0.10334340781410327
LL Cool J,1993,diggy 0.6877536463290221,buckin 0.502589203086593,buck 0.30748444651503176,down 0.21474451269832093,stoppin 0.1663440448360008,survivor 0.14989502548196634,stand 0.08211744081696108,funk 0.07235300583885203,jeep 0.048621399101506625,bring 0.04172494169076235
LL Cool J,1995,hollis 0.31001294446377453,papa 0.31001294446377453,that'cha 0.25834412038647875,y'nahmean 0.20667529630918302,hollywood 0.17722902440573718,y'knowi'msayin 0.12917206019323937,niggas 0.11548801760162378,bless 0.11311780925165245,mista 0.10333764815459151,swerve 0.10333764815459151
LL Cool J,1997,aeiyo 0.21510694598280083,busta 0.17208555678624066,anutha 0.17208555678624066,chips 0.1290641675896805,mickens 0.1290641675896805,dolla 0.1290641675896805,keisha 0.1290641675896805,tyheim 0.1290641675896805,john 0.12558147351672927,candy 0.12459626917140346
LL Cool J,2000,fuhgidabowdit 0.4866871059807924,killa 0.2433435529903962,niggas 0.24173841798428908,nigga 0.22662976686027103,fuck 0.17374948792620779,greatest 0.16278427031027778,imagine 0.16278427031027778,g.o.a.t 0.13318713025386364,ass 0.12235394301882732,ayo 0.1216717764951981
LL Cool J,2002,ha 0.20905242940676036,mmm 0.18107019135422966,uhh 0.1692329190435679,nuts 0.13887427913573944,focused 0.13887427913573944,g's 0.12668143780584099,ghetto 0.10465722066900292,hotness 0.10415570935180458,amazing 0.10415570935180458,head-boppin 0.10415570935180458
LL Cool J,2004,hush 0.4748564369094835,i’m 0.36963425043320713,sprung 0.2772256878249053,cobbler 0.15828547896982784,definition 0.13861284391245265,v.i.p 0.13861284391245265,rub 0.13092466959166793,freak 0.10362079864382952,mornin 0.09434484079607834,homey 0.09048906349359044
LL Cool J,2006,freeze 0.5099649931532929,shawty 0.2329367204963962,preserve 0.16638337178314014,sexy 0.1331658837448066,vow 0.1331066974265121,fightin 0.122331361835199,leave 0.11156796837700253,radio 0.10031070614215437,changed 0.09983002306988407,altar 0.09983002306988407
LL Cool J,2008,left 0.3522901095948075,march 0.3202637359952796,heartbeat 0.313611257692778,war 0.20505278934254148,ya'll 0.17141682419790524,ima 0.15360121699755824,sweating 0.13165818599790705,culture 0.10971515499825589,goat 0.10971515499825589,president 0.09075008339889101
LL Cool J,2013,whaddup 0.5809370844569008,swag 0.2420571185237087,salt 0.19430845450265335,salty 0.19364569481896696,refuse 0.19364569481896696,push 0.15329354902302353,yea 0.15329354902302353,slip 0.1522178428539039,– 0.1452342711142252,feel 0.1282901524693113
MC Hammer,1987,posse 0.7830647769245286,go 0.34802878974423496,effect 0.2572870770395862,best 0.1286435385197931,hammer 0.10365483388595705,mc's 0.08700719743605874,rhyme 0.08700719743605874,rap 0.08700719743605874,hook 0.08700719743605874,soul 0.08619861495988308
MC Hammer,1988,posse 0.45268218961150286,mix 0.2716093137669017,i? 0.2599082649220474,effect 0.2342579021552536,beat 0.22634109480575143,still 0.20792661193763792,hammer 0.1887538559166698,go 0.18107287584460116,mutha 0.15594495895322846,m.c 0.15594495895322846
MC Hammer,1990,pray 0.4876307670736067,word,we 0.35878467467197384,children 0.30563138953538505,will 0.25247810439879637,dancing 0.23918978311464922,today 0.21387314345333625,word 0.17358200527904638,love 0.15398866328640212,black 0.15398866328640212,crime 0.13288321284147178
MC Hammer,1991,addams 0.5767191616740971,momentum 0.32178263116382094,friend 0.2691356087812453,live 0.23068766466963886,too 0.2176355318215796,slap 0.1537917764464259,ha 0.1537917764464259,family 0.14851506053714814,kick 0.14851506053714814,legit 0.12376255044762342
MC Hammer,1994,pumps 0.5818454943373204,proper 0.4631015159011326,bump 0.3975219034353722,em 0.16053769177197721,y'all 0.14249277412342543,g 0.11874397843618784,it's 0.11610680857860188,bust 0.10340818553383914,huh 0.09499518274895027,hey 0.08312078490533148
MC Hammer,1995,yonder 0.701776269989286,shine 0.31190056443968267,soon 0.31190056443968267,witness 0.23392542332976202,where 0.2007993417232189,comfort 0.15595028221984134,him 0.15595028221984134,victory 0.15595028221984134,anybody 0.15595028221984134,knowing 0.15595028221984134
MC Hammer,2001,hood 0.4523644551670792,thug 0.35132766793016496,respect 0.2261822275835396,rain 0.17566383396508248,somebody's 0.17566383396508248,they're 0.17566383396508248,teenage 0.17566383396508248,try 0.17566383396508248,peers 0.17566383396508248,sooner 0.17566383396508248
Nas,1994,yours! 0.4442543778174963,whose 0.37706058818711724,halftime 0.28559210002553337,buddha 0.12692982223357038,represent 0.11614558582925476,aiyyo 0.10102090912073437,hennessey 0.0951973666751778,mic 0.08296113273518196,crab 0.06654010379772658,phillies 0.06654010379772658
Nas,1996,sosa 0.14525282950453333,firm 0.13670931103154854,sons 0.11620226360362668,niggaz 0.1126116287739306,jeep 0.10632946413564887,peep 0.10152737086860265,jake 0.09113954068769903,q.b.c 0.08715169770272001,cristal 0.08715169770272001,venus 0.08715169770272001
Nas,1999,rise 0.35375609982591033,ohhh 0.3198971762408222,world.. 0.1591893534057799,prisoners 0.13929068423005742,nastrodamus 0.11939201505433493,favor 0.11939201505433493,showin 0.09949334587861243,still 0.09364132054215273,call 0.08323672937080243,grime 0.07959467670288994
Nas,2001,poison 0.3519761649988955,mic 0.21750282925469983,mega 0.1789242047821478,chair 0.15998916590858886,return 0.1279913327268711,jay-z 0.1279913327268711,nas.. 0.09599349954515332,childhood 0.09599349954515332,jaz 0.09599349954515332,belly 0.09599349954515332
Nas,2002,mastermind 0.40270838121891106,ugh 0.09665001149253866,killz 0.09218327051993273,irrational 0.09218327051993273,papa 0.08253767580776733,drunk 0.07230100923795053,energy 0.07230100923795053,dance 0.07230100923795053,aw 0.06913745288994955,chick- 0.06913745288994955
Nas,2004,bap 0.5286056146528733,street's 0.39687722743894405,disciple 0.388344596084404,ahhh 0.10843192095443556,daa 0.10843192095443556,aaa 0.10843192095443556,deee 0.10843192095443556,thief's 0.1042121578570664,dimes 0.09473832532460581,virgo 0.08526449279214524
Nas,2006,carry 0.417604909923747,tradition 0.32432589522238237,hip 0.16983301325187342,afraid 0.14557115421589148,playa 0.13920163664124902,brawn 0.13920163664124902,join 0.13920163664124902,coast 0.1292524344817544,ash 0.1160013638677075,situation 0.10917836566191862
Nas,2008,america 0.30911726701800013,testifyyyyy 0.2796457096581946,nigger 0.1520275266940401,farrakhan. 0.1242869820703087,capacity 0.1242869820703087,toast 0.11128221612648004,breathe 0.10859109049574292,gangstas 0.09748053185940422,fox 0.08655283476504004,round 0.06738303993191307
Nas,2010,sabali 0.5664929350025212,mean 0.241586101503937,spear 0.2360387229177172,deserve 0.18883097833417375,tribal 0.17309506347299258,nah 0.1710586587651014,mi 0.14298612222376308,lets 0.12588731888944915,jah 0.12588731888944915,despair 0.12588731888944915
Nas,2012,city-city 0.49792634635748284,i’m 0.28896118794015185,smash 0.2311689503521215,murderer 0.18672237988405604,‘em 0.14522851768759915,summer 0.13808042167556042,accident 0.1305133426771904,can’t 0.12448158658937071,wit’ 0.10373465549114225,ova 0.10373465549114225
NWA,1987,l.a 0.502715687848413,zone 0.3296496313760085,panic 0.26371970510080683,dopeman 0.23899598274760617,girl 0.22251350117880575,pa-panic 0.1977897788256051,it 0.1895485380412049,fat 0.11537737098160299,fila 0.11537737098160299,ha 0.11537737098160299
NWA,1988,dopeman 0.28375652865111195,yourself 0.28375652865111195,express 0.28375652865111195,ice 0.1891710191007413,ren 0.18450570675346484,cube 0.17971246814570424,gangsta 0.17971246814570424,type 0.11350261146044478,i'ma 0.11350261146044478,or 0.09458550955037065
NWA,1990,mutherfucker 0.26748968176073906,world's 0.24074071358466517,niggaz 0.22203649720174176,fbi 0.16049380905644345,mutherfuckin 0.16049380905644345,muthafucking 0.16049380905644345,brothers 0.16049380905644345,por 0.16049380905644345,stupid 0.10699587270429563,shootin 0.10699587270429563
NWA,1991,nut 0.3606461422714499,hotel 0.20608350986939997,mothafuckin 0.18032307113572496,dayz 0.15456263240204998,holiday 0.15456263240204998,motel 0.15456263240204998,world's 0.14168241303521248,niggaz 0.13899012494055435,ei 0.12880219366837498,wayback 0.12880219366837498
Outkast,1994,cuz 0.2889911515669353,git 0.22985578148946206,d.e.e.p 0.20112380880327932,playas 0.12331849876602752,hat 0.11492789074473103,dolemite 0.11492789074473103,organized 0.11492789074473103,smoke 0.10003539861932376,dippin 0.08808464197573394,deeper 0.08619591805854827
Outkast,1996,tha 0.16977539159688124,uh 0.10757381017512366,zone 0.10409730475828413,boyz 0.10409730475828413,delowe 0.10186523495812874,mainstream 0.10186523495812874,lacin 0.10186523495812874,headland 0.10186523495812874,jupiter 0.10186523495812874,occasion 0.10186523495812874
Outkast,1998,mamma 0.2447196162928839,synthesizer 0.2447196162928839,digital 0.21412966425627344,sasha 0.12235980814644196,mamacita 0.12235980814644196,cybersexy 0.09176985610983146,hump 0.09176985610983146,west 0.09176985610983146,walkin 0.09176985610983146,wendy 0.09176985610983146
Outkast,2000,ha 0.539944360025103,hoez 0.35384854389484427,weave 0.1572660195088197,baghdad 0.1572660195088197,fake 0.1572660195088197,junction 0.13760776707021724,bouncing 0.11794951463161477,a.k.a 0.11794951463161477,mamas 0.11794951463161477,bounce 0.1064679019767809
Outkast,2003,boom 0.23881684250436477,ghettomusick 0.20321399691879505,waaay 0.20321399691879505,tomb 0.18627949717556214,everything 0.18627949717556214,young 0.18627949717556214,valentine's 0.15241049768909629,spread 0.13547599794586337,speakerboxxx 0.13547599794586337,must 0.11854149820263046
Outkast,2006,jam 0.34868133342081525,whoa 0.26064259887919794,note 0.21999342777016212,blah 0.21325303544661647,chronomentrophobia 0.18955825373032575,ode 0.18955825373032575,idlewild 0.16586347201403506,hollywood 0.14528388892533967,im 0.14216869029774432,makes 0.11622711114027173
Public Enemy,1987,so- 0.45616799361603716,posse 0.20167830591399077,oldsmobile's 0.19006999734001548,motion 0.16965979180136426,defy 0.14845231782619372,force 0.1272448438510232,an 0.11404199840400929,oldsmobile 0.11404199840400929,let's 0.09375019252012803,start 0.09070100868071455
Public Enemy,1988,dat 0.28162712284490243,best 0.2296570270302376,ha 0.18702058966024268,louder 0.17694471813223558,lampin 0.17694471813223558,um 0.17694471813223558,tappin 0.1415557745057885,rebel 0.1382009465010011,steel 0.11845795414371522,sell 0.10616683087934137
Public Enemy,1990,hollywood 0.22714049511329634,excuse 0.21000695552301252,burn 0.18928374592774697,supposin 0.1575052166422594,let's 0.14797700686498938,nigger 0.11715991756162983,sister 0.11605879745172833,generation 0.11098275514874203,it...get 0.10500347776150626,cab 0.10500347776150626
Public Enemy,1991,post 0.31332323992589284,niga 0.17904185138622447,liquor 0.17904185138622447,jet 0.16046458081982623,nighttrain 0.12034843561486967,shorty 0.12034843561486967,dodge 0.12034843561486967,talin 0.12034843561486967,bottle 0.11190115711639029,digger 0.08023229040991312
Public Enemy,1994,dat 0.28874839871302393,iz 0.24667675725376362,aight 0.17940127800273717,kind 0.1533997016913758,da 0.14716594463795338,were 0.11212579875171072,trigga 0.10410283202523493,uptown 0.09330118725733517,partner 0.09330118725733517,suckas 0.09330118725733517
Public Enemy,1998,agent 0.687354385549448,unstoppable 0.2673044832692298,super 0.1950773148136662,yea 0.19274178332035766,solutions 0.13767270237168402,revelations 0.12390543213451562,flagrant 0.11455906425824135,duty 0.11455906425824135,swayze 0.11455906425824135,p.e 0.08441363097963255
Public Enemy,1999,kill 0.5760424641618579,headed 0.20616415703462596,swindler's 0.20616415703462596,crayola 0.20616415703462596,lust 0.14865611978370527,/ 0.12939308381457149,world's 0.11501607450184131,live 0.10782756984547623,ol 0.10063906518911116,madd 0.08626205587638099
Public Enemy,2002,month 0.22552357626009178,po 0.19513843870118944,bush 0.14301942208728258,lights 0.13531414575605508,fed 0.13531414575605508,cameras 0.13531414575605508,whiplash 0.13531414575605508,civil 0.13009229246745962,hes 0.13009229246745962,cmon 0.12581642135153442
Public Enemy,2005,allright 0.4941060582376582,cmon 0.4226706913365686,/ 0.2205238389582097,yall 0.1500458823936489,aint 0.12863890605895564,put 0.114320672299923,heaven 0.10194392111861814,m 0.09882121164753163,jumpback 0.09882121164753163,pemoby 0.09882121164753163
Public Enemy,2006,#1 0.4055599888561838,coincidence 0.24784221541211227,soldier 0.22744702627608923,at 0.2253111049201021,nothin 0.1508374639063777,it 0.13518666295206125,message 0.12569788658864808,guerilla 0.11372351313804462,paris 0.11265555246005104,truth 0.10751799215665683
Public Enemy,2007,frankenstar 0.5012944276324361,hard...just 0.4010355421059489,eve 0.2673570280706326,dont 0.20016175641498277,im 0.1927796711200785,aint 0.1491547139011081,destruction 0.1305103746634696,drugs 0.10025888552648722,snitch 0.10025888552648722,revolutionaries 0.10025888552648722
Public Enemy,2012,stamp 0.34685909953766136,fassfood 0.30061121959930653,thrown 0.30061121959930653,decay 0.13874363981506455,brush 0.13874363981506455,census 0.13874363981506455,wtf 0.13874363981506455,facts 0.10004208023469105,depression 0.0924957598767097,survey 0.0924957598767097
Run the Jewels,2013,i'mma 0.11978298307959837,hey 0.10653092090039261,ya'll 0.10267112835394146,fat 0.10267112835394146,pocket 0.10267112835394146,tomorrow 0.10267112835394146,move 0.10267112835394146,sanity 0.10267112835394146,chill 0.10267112835394146,ok 0.10267112835394146
Run the Jewels,2014,i’m 0.3868569912687776,shame 0.2018384302271883,i’ll 0.16819869185599026,‘em 0.16819869185599026,nod 0.1345589534847922,don’t 0.1345589534847922,ho 0.10091921511359415,it’s 0.10091921511359415,causin 0.10091921511359415,crown 0.10091921511359415
Run the Jewels,2015,meow-meow-meow-meow 0.3438346506798978,album 0.27506772054391826,kitten 0.2063007904079387,hoe 0.1719173253399489,truth's 0.13753386027195913,tounge 0.13753386027195913,doin 0.13753386027195913,everybody's 0.13753386027195913,feeling 0.12843384622523962,steal 0.10315039520396935
Run the Jewels,2016,garden 0.48249453253444324,g-o-l-d 0.3897071224316657,gold 0.26908348929805487,kill- 0.1670173381849996,bumaye 0.14845985616444407,thieves 0.12990237414388858,jewels- 0.11134489212333305,woo 0.09278741010277755,pressure 0.09278741010277755,fucking 0.09278741010277755
Run-DMC,1984,wake 0.8643895925261618,dream 0.3273457689452754,hard 0.06580218226441092,fresh 0.05534953071913885,devastatin 0.050846446619185984,drivin 0.050846446619185984,bus 0.050846446619185984,offer 0.050846446619185984,scratch 0.050846446619185984,blaster 0.050846446619185984
Run-DMC,1985,funny 0.49145754895319405,couldn't 0.3545536302683544,not 0.3434738293224683,jammin 0.26211069277503685,reggae 0.24572877447659702,ha 0.21296493787971743,roots 0.20356758224560706,blind 0.19658301958127763,up 0.16381918298439802,wait 0.12759776911559423
Run-DMC,1986,tricky 0.6791566266745875,perfection 0.40749397600475257,dumb 0.2331926160432318,cos 0.2263855422248625,proud 0.1165963080216159,it 0.11319277111243126,adidas 0.07437530173701073,tricky...(how 0.06791566266745876,ball 0.05829815401080795,ronald's 0.04527710844497251
Run-DMC,1988,mary 0.5083738714519515,going 0.3715039829841183,elaine 0.2737397769356661,mary.. 0.2541869357259757,roll! 0.2541869357259757,why 0.19552841209690436,buggin 0.1564227296775235,miss 0.1510557437090015,name 0.11731704725814263,that! 0.09776420604845218
Run-DMC,1990,pause 0.41808862883059406,ruff 0.3484071906921617,bob 0.20904431441529703,tree 0.1858171683691529,afros 0.1625900223230088,ounce 0.11613573023072056,deal 0.1046742878194993,brother's 0.1046742878194993,livin 0.10113679276174833,doo 0.09290858418457645
Run-DMC,1993,little 0.29973006895285076,witness 0.2118037407442216,i'ma 0.2118037407442216,shop 0.18532827315119388,shots 0.1323773379651385,murder 0.1323773379651385,check 0.10659549481929192,ooh 0.1059018703721108,mark 0.1059018703721108,stiggidy 0.1059018703721108
Run-DMC,2001,them 0.498745056815827,dum 0.37405879261187025,diddi 0.32062182223874597,q 0.2493725284079135,b-o-r-o 0.2315602049502054,patrol 0.17812323457708107,drum 0.12614190405277628,rev 0.12468626420395675,gina 0.12468626420395675,cash 0.09732879557677315
Slum Village,2000,uh-huh 0.3344269036708788,c'mon 0.3229524555315444,felatio 0.18811513331486934,jay 0.14631177035600948,wit 0.13825353240857174,interference 0.12541008887657956,permiscuous 0.12541008887657956,jam 0.12541008887657956,thelonious 0.12541008887657956,aight 0.12110717082432915
Slum Village,2002,disco 0.4120179873050419,real 0.25599415156824656,one 0.24721079238302518,funk 0.17066276771216438,soon 0.17066276771216438,forth 0.13733932910168062,fluid 0.12799707578412328,mary 0.12799707578412328,try 0.1098714632813445,club 0.09288853727423878
Slum Village,2004,selfish 0.32472992530836936,holdin 0.2351911410500366,callin 0.18292644303891736,kill'n 0.16236496265418468,thinkin 0.1590699562528279,there's 0.15175494551844992,i 0.11673457347573071,new 0.10604663750188528,let 0.10604663750188528,out 0.10452939602223849
Slum Village,2005,ez 0.4273849995886647,forth 0.34393423884127905,aiyyo 0.30273104137530416,s.v 0.17196711942063952,niggaz 0.15507841574325434,bullshit 0.14246166652955491,crew 0.12803102349727266,fuckin 0.1240627325946035,tch 0.10684624989716618,ey 0.10684624989716618
Slum Village,2010,earl 0.308209447296984,moving 0.308209447296984,flinn 0.308209447296984,whoa 0.25684120608082,dj 0.19842302703520714,play'n 0.154104723648492,math 0.102736482432328,pray 0.102736482432328,faster 0.102736482432328,facts 0.102736482432328
Slum Village,2012,bonita 0.811593188419603,applebum 0.22544255233877858,duty 0.09017702093551144,tribe 0.09017702093551144,next 0.09017702093551144,cough 0.09017702093551144,hammer 0.08708297694943753,reppin 0.08708297694943753,weapon 0.058897989404992065,summer 0.05805531796629168
Slum Village,2013,hustle 0.39875938967884206,gone 0.3384015656956578,spirit 0.14500341442866985,u 0.1268779876250861,nigga's 0.1268779876250861,effect 0.1268779876250861,la 0.10946485640810809,faithfulness 0.10875256082150239,picture 0.09062713401791865,earth 0.07818918314864864
Snoop Dogg,1993,do-owww-ohhhh-oggg 0.2873435751647293,toc 0.2586092176482564,pump 0.24629174421316646,aiy 0.14367178758236465,suicide 0.13022688823589343,whas 0.13022688823589343,whassup 0.12314587210658323,bowwowwowyippyyoyippyyay 0.11493743006589173,gz 0.11493743006589173,tanqueray 0.11493743006589173
Snoop Dogg,1996,cos 0.5562958747802487,ta 0.2528617612637494,groupie 0.22317419540076144,doggz 0.2022894090109995,wake 0.1722757042648087,corleone 0.15171705675824962,rush 0.11800215525641637,doggyland 0.08926967816030458,mcs 0.08926967816030458,beyotch 0.08926967816030458
Snoop Dogg,1998,na 0.4558486316115235,bow-wow-wow-yippie-yo-yippie-yay 0.3309481526060206,woof 0.32202108954531583,mothafucker 0.2622128967170661,yah 0.24998150765793226,mutha 0.1557403071087156,limit 0.12948267317905232,slow 0.12165241160600822,twista 0.1168052303315367,murda 0.09733769194294724
Snoop Dogg,1999,boom 0.40208396355753934,teasin 0.2659660825124326,momma 0.21525569213238796,daytona's 0.19947456188432444,understand 0.1764041063447054,bendin 0.15067300218052881,symphony 0.1329830412562163,ayyo 0.1329830412562163,drama 0.11106002319250809,cinderfella 0.1108192010468469
Snoop Dogg,2000,shake 0.28511545044414427,villain 0.1639944963389586,adams 0.14056671114767882,d-o-double-giz-ee 0.1240632925426508,meech 0.1240632925426508,limit 0.10727222093268213,dogghouse 0.09503848348138144,stacey 0.0949453376988328,trust 0.09377861253270091,sunshine 0.0937111407651192
Snoop Dogg,2001,deee 0.3636503560689594,tray 0.27660087751638773,ragy 0.24071663272834268,eastsidaz 0.1842198567820637,mothafuckin 0.16579787110385735,dogghouse 0.13830043875819387,deeper 0.12035831636417134,trayz 0.12035831636417134,wit 0.11095701687854195,zoom 0.09210992839103185
